Unnamed: 0,label,MainText,Cleaned_Text,Tokens
5933,ham,"I'm eatin now lor, but goin back to work soon... E mountain deer show huh... I watch b4 liao, very nice...",i m eatin now lor but goin back to work soon e mountain deer show huh i watch b liao very nice,"['i', 'm', 'eatin', 'now', 'lor', 'but', 'goin', 'back', 'to', 'work', 'soon', 'e', 'mountain', 'deer', 'show', 'huh', 'i', 'watch', 'b', 'liao', 'very', 'nice']"
5934,ham,"We spend our days waiting for the ideal path to appear in front of us.. But what we forget is.. ""paths are made by walking.. not by waiting.."" Goodnight!",we spend our days waiting for the ideal path to appear in front of us but what we forget is paths are made by walking not by waiting goodnight,"['we', 'spend', 'our', 'days', 'waiting', 'for', 'the', 'ideal', 'path', 'to', 'appear', 'in', 'front', 'of', 'us', 'but', 'what', 'we', 'forget', 'is', 'paths', 'are', 'made', 'by', 'walking', 'not', 'by', 'waiting', 'goodnight']"
5935,ham,"I know dat feelin had it with Pete! Wuld get with em , nuther place nuther time mayb?",i know dat feelin had it with pete wuld get with em nuther place nuther time mayb,"['i', 'know', 'dat', 'feelin', 'had', 'it', 'with', 'pete', 'wuld', 'get', 'with', 'em', 'nuther', 'place', 'nuther', 'time', 'mayb']"
5936,ham,Ladies first and genus second k .,ladies first and genus second k,"['ladies', 'first', 'and', 'genus', 'second', 'k']"
5937,ham,Okie ü wan meet at bishan? Cos me at bishan now. I'm not driving today.,okie ü wan meet at bishan cos me at bishan now i m not driving today,"['okie', 'ü', 'wan', 'meet', 'at', 'bishan', 'cos', 'me', 'at', 'bishan', 'now', 'i', 'm', 'not', 'driving', 'today']"
5938,phishing,Get ur 1st RINGTONE FREE NOW! Reply to this msg with TONE. Gr8 TOP 20 tones to your phone every week just £1.50 per wk 2 opt out send STOP 08452810071 16,get ur st ringtone free now reply to this msg with tone gr top tones to your phone every week just per wk opt out send stop,"['get', 'ur', 'st', 'ringtone', 'free', 'now', 'reply', 'to', 'this', 'msg', 'with', 'tone', 'gr', 'top', 'tones', 'to', 'your', 'phone', 'every', 'week', 'just', 'per', 'wk', 'opt', 'out', 'send', 'stop']"
5939,ham,Just normal only here :),just normal only here,"['just', 'normal', 'only', 'here']"
5940,ham,"Babe, I'm back ... Come back to me ...",babe i m back come back to me,"['babe', 'i', 'm', 'back', 'come', 'back', 'to', 'me']"
5941,ham,Mum not going robinson already.,mum not going robinson already,"['mum', 'not', 'going', 'robinson', 'already']"
5942,ham,Ok then no need to tell me anything i am going to sleep good night,ok then no need to tell me anything i am going to sleep good night,"['ok', 'then', 'no', 'need', 'to', 'tell', 'me', 'anything', 'i', 'am', 'going', 'to', 'sleep', 'good', 'night']"
5943,ham,Not..tel software name..,not tel software name,"['not', 'tel', 'software', 'name']"
5944,phishing,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send GO to 86688 only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1,ur cash balance is currently pounds to maximize ur cash in now send go to only p msg cc po box tcr w,"['ur', 'cash', 'balance', 'is', 'currently', 'pounds', 'to', 'maximize', 'ur', 'cash', 'in', 'now', 'send', 'go', 'to', 'only', 'p', 'msg', 'cc', 'po', 'box', 'tcr', 'w']"
5945,ham,Tmr timin still da same wat cos i got lesson until 6...,tmr timin still da same wat cos i got lesson until,"['tmr', 'timin', 'still', 'da', 'same', 'wat', 'cos', 'i', 'got', 'lesson', 'until']"
5946,phishing,"Records indicate you were involved in an accident in the last 2.5 years. As such you are entitled to claim compensation, Reply CLAIM for info or STOP to opt out",records indicate you were involved in an accident in the last years as such you are entitled to claim compensation reply claim for info or stop to opt out,"['records', 'indicate', 'you', 'were', 'involved', 'in', 'an', 'accident', 'in', 'the', 'last', 'years', 'as', 'such', 'you', 'are', 'entitled', 'to', 'claim', 'compensation', 'reply', 'claim', 'for', 'info', 'or', 'stop', 'to', 'opt', 'out']"
5947,ham,We're on the opposite side from where we dropped you off,we re on the opposite side from where we dropped you off,"['we', 're', 'on', 'the', 'opposite', 'side', 'from', 'where', 'we', 'dropped', 'you', 'off']"
5948,ham,My battery is low babe,my battery is low babe,"['my', 'battery', 'is', 'low', 'babe']"
5949,ham,That means get the door,that means get the door,"['that', 'means', 'get', 'the', 'door']"
5950,ham,Got it! It looks scrumptious... daddy wants to eat you all night long!,got it it looks scrumptious daddy wants to eat you all night long,"['got', 'it', 'it', 'looks', 'scrumptious', 'daddy', 'wants', 'to', 'eat', 'you', 'all', 'night', 'long']"
5951,ham,Okey dokey swashbuckling stuff what oh.,okey dokey swashbuckling stuff what oh,"['okey', 'dokey', 'swashbuckling', 'stuff', 'what', 'oh']"
5952,ham,Infact happy new year. How are you where are you when are we seeing,infact happy new year how are you where are you when are we seeing,"['infact', 'happy', 'new', 'year', 'how', 'are', 'you', 'where', 'are', 'you', 'when', 'are', 'we', 'seeing']"
5953,ham,"As I entered my cabin my PA said, '' Happy B'day Boss !!''. ",as i entered my cabin my pa said happy b day boss,"['as', 'i', 'entered', 'my', 'cabin', 'my', 'pa', 'said', 'happy', 'b', 'day', 'boss']"
5954,ham,I'm working technical support :)voice process.networking field.,i m working technical support voice process networking field,"['i', 'm', 'working', 'technical', 'support', 'voice', 'process', 'networking', 'field']"
5955,ham,Oh. U must have taken your REAL Valentine out shopping first.,oh u must have taken your real valentine out shopping first,"['oh', 'u', 'must', 'have', 'taken', 'your', 'real', 'valentine', 'out', 'shopping', 'first']"
5956,ham,Yeah I don't see why not,yeah i don t see why not,"['yeah', 'i', 'don', 't', 'see', 'why', 'not']"
5957,ham,U wan 2 haf lunch i'm in da canteen now.,u wan haf lunch i m in da canteen now,"['u', 'wan', 'haf', 'lunch', 'i', 'm', 'in', 'da', 'canteen', 'now']"
5958,ham,"Especially since i talk about boston all up in my personal statement, lol! I woulda changed that if i had realized it said nyc! It says boston now.",especially since i talk about boston all up in my personal statement lol i woulda changed that if i had realized it said nyc it says boston now,"['especially', 'since', 'i', 'talk', 'about', 'boston', 'all', 'up', 'in', 'my', 'personal', 'statement', 'lol', 'i', 'woulda', 'changed', 'that', 'if', 'i', 'had', 'realized', 'it', 'said', 'nyc', 'it', 'says', 'boston', 'now']"
5959,ham,"Sorry light turned green, I meant another friend wanted  &lt;#&gt;  worth but he may not be around",sorry light turned green i meant another friend wanted lt gt worth but he may not be around,"['sorry', 'light', 'turned', 'green', 'i', 'meant', 'another', 'friend', 'wanted', 'lt', 'gt', 'worth', 'but', 'he', 'may', 'not', 'be', 'around']"
5960,ham,Yes :)it is completely in out of form:),yes it is completely in out of form,"['yes', 'it', 'is', 'completely', 'in', 'out', 'of', 'form']"
5961,ham,Still otside le..u come 2morrow maga..,still otside le u come morrow maga,"['still', 'otside', 'le', 'u', 'come', 'morrow', 'maga']"
5962,ham,Kay... Since we are out already,kay since we are out already,"['kay', 'since', 'we', 'are', 'out', 'already']"
5963,ham,Ü log off 4 wat. It's sdryb8i,ü log off wat it s sdrybi,"['ü', 'log', 'off', 'wat', 'it', 's', 'sdrybi']"
5964,phishing," call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national rate call",call now just p per min ntt ltd po box croydon cr wb is a national rate call,"['call', 'now', 'just', 'p', 'per', 'min', 'ntt', 'ltd', 'po', 'box', 'croydon', 'cr', 'wb', 'is', 'a', 'national', 'rate', 'call']"
5965,ham,Are you angry with me. What happen dear,are you angry with me what happen dear,"['are', 'you', 'angry', 'with', 'me', 'what', 'happen', 'dear']"
5966,ham,I'm in class. Did you get my text.,i m in class did you get my text,"['i', 'm', 'in', 'class', 'did', 'you', 'get', 'my', 'text']"
5967,ham,:( but your not here....,but your not here,"['but', 'your', 'not', 'here']"
5968,ham,Becoz its  &lt;#&gt;  jan whn al the post ofice is in holiday so she cn go fr the post ofice...got it duffer,becoz its lt gt jan whn al the post ofice is in holiday so she cn go fr the post ofice got it duffer,"['becoz', 'its', 'lt', 'gt', 'jan', 'whn', 'al', 'the', 'post', 'ofice', 'is', 'in', 'holiday', 'so', 'she', 'cn', 'go', 'fr', 'the', 'post', 'ofice', 'got', 'it', 'duffer']"
5969,ham,Its a valentine game. . . send dis msg to all ur friends. . If 5 answers r d same then someone really loves u. . Ques- which colour suits me the best?,its a valentine game send dis msg to all ur friends if answers r d same then someone really loves u ques which colour suits me the best,"['its', 'a', 'valentine', 'game', 'send', 'dis', 'msg', 'to', 'all', 'ur', 'friends', 'if', 'answers', 'r', 'd', 'same', 'then', 'someone', 'really', 'loves', 'u', 'ques', 'which', 'colour', 'suits', 'me', 'the', 'best']"
5970,ham,We r outside already.,we r outside already,"['we', 'r', 'outside', 'already']"
5971,ham,The Xmas story is peace.. The Xmas msg is love.. The Xmas miracle is jesus.. Hav a blessed month ahead &amp; wish U Merry Xmas...,the xmas story is peace the xmas msg is love the xmas miracle is jesus hav a blessed month ahead amp wish u merry xmas,"['the', 'xmas', 'story', 'is', 'peace', 'the', 'xmas', 'msg', 'is', 'love', 'the', 'xmas', 'miracle', 'is', 'jesus', 'hav', 'a', 'blessed', 'month', 'ahead', 'amp', 'wish', 'u', 'merry', 'xmas']"
5972,phishing,"Costco: Daniel, the code 42003 printed on your receipt from 10 came in 2nd in our Airpods draw: f2gpy.info/RzNKEws Zve",costco daniel the code printed on your receipt from came in nd in our airpods draw fgpy info rznkews zve,"['costco', 'daniel', 'the', 'code', 'printed', 'on', 'your', 'receipt', 'from', 'came', 'in', 'nd', 'in', 'our', 'airpods', 'draw', 'fgpy', 'info', 'rznkews', 'zve']"
5973,phishing,"Hi, you still owe UPS $4.10 USD in customs fees for your previous package. Reply 1 to receive a secure link to pay your invoice.",hi you still owe ups usd in customs fees for your previous package reply to receive a secure link to pay your invoice,"['hi', 'you', 'still', 'owe', 'ups', 'usd', 'in', 'customs', 'fees', 'for', 'your', 'previous', 'package', 'reply', 'to', 'receive', 'a', 'secure', 'link', 'to', 'pay', 'your', 'invoice']"
5974,phishing,"wel01.us/r/rest05 WELLS FARGO(CS):Profile locked because of unusual activities, kindly restore.Reply STOP to unsubscribe",wel us r rest wells fargo cs profile locked because of unusual activities kindly restore reply stop to unsubscribe,"['wel', 'us', 'r', 'rest', 'wells', 'fargo', 'cs', 'profile', 'locked', 'because', 'of', 'unusual', 'activities', 'kindly', 'restore', 'reply', 'stop', 'to', 'unsubscribe']"
5975,phishing,"Hi, are you who played golf together last time? I'm Lisa",hi are you who played golf together last time i m lisa,"['hi', 'are', 'you', 'who', 'played', 'golf', 'together', 'last', 'time', 'i', 'm', 'lisa']"
5976,phishing,"(8 Hi Julianne long time no see, I'm Aleen, how are you doing ",hi julianne long time no see i m aleen how are you doing,"['hi', 'julianne', 'long', 'time', 'no', 'see', 'i', 'm', 'aleen', 'how', 'are', 'you', 'doing']"
5977,phishing,"hi Jessie, it's been a long time since I came out, what are you doing recently?",hi jessie it s been a long time since i came out what are you doing recently,"['hi', 'jessie', 'it', 's', 'been', 'a', 'long', 'time', 'since', 'i', 'came', 'out', 'what', 'are', 'you', 'doing', 'recently']"
5978,phishing,"Dear. You are invited to join the (Bitcoin) internal discussion group. The team will publish daily how to make a profit in the Bitcoin market. Reply to the number ""1"" and click the link to join. https://chat.whatsapp.com/ Djci PB8b7gTGGt16QJ5mJm",dear you are invited to join the bitcoin internal discussion group the team will publish daily how to make a profit in the bitcoin market reply to the number and click the link to join djci pbbgtggtqjmjm,"['dear', 'you', 'are', 'invited', 'to', 'join', 'the', 'bitcoin', 'internal', 'discussion', 'group', 'the', 'team', 'will', 'publish', 'daily', 'how', 'to', 'make', 'a', 'profit', 'in', 'the', 'bitcoin', 'market', 'reply', 'to', 'the', 'number', 'and', 'click', 'the', 'link', 'to', 'join', 'djci', 'pbbgtggtqjmjm']"
5979,phishing,"CITI: Unauthorized activity was detected, we have moved foward in locking your account. Please verify at http://citibsec.com or at a local branch.",citi unauthorized activity was detected we have moved foward in locking your account please verify at or at a local branch,"['citi', 'unauthorized', 'activity', 'was', 'detected', 'we', 'have', 'moved', 'foward', 'in', 'locking', 'your', 'account', 'please', 'verify', 'at', 'or', 'at', 'a', 'local', 'branch']"
5980,phishing,"Evanie, I'm Anna, how have you been, I'm back in Denver.",evanie i m anna how have you been i m back in denver,"['evanie', 'i', 'm', 'anna', 'how', 'have', 'you', 'been', 'i', 'm', 'back', 'in', 'denver']"
5981,phishing,"Hello! I'm Amy. Are you Annie? I'm really sorry. I dialed the wrong number. And I thought you were my friend. It was so embarrassing. Have a nice day. Thank you. You're a really nice guy, and today was really awkward, but IT's nice to meet you as a new friend.",hello i m amy are you annie i m really sorry i dialed the wrong number and i thought you were my friend it was so embarrassing have a nice day thank you you re a really nice guy and today was really awkward but it s nice to meet you as a new friend,"['hello', 'i', 'm', 'amy', 'are', 'you', 'annie', 'i', 'm', 'really', 'sorry', 'i', 'dialed', 'the', 'wrong', 'number', 'and', 'i', 'thought', 'you', 'were', 'my', 'friend', 'it', 'was', 'so', 'embarrassing', 'have', 'a', 'nice', 'day', 'thank', 'you', 'you', 're', 'a', 'really', 'nice', 'guy', 'and', 'today', 'was', 'really', 'awkward', 'but', 'it', 's', 'nice', 'to', 'meet', 'you', 'as', 'a', 'new', 'friend']"
5982,phishing,"BofA:Your account has been restricted, visit secbofa.page.link/NLt",bofa your account has been restricted visit secbofa page link nlt,"['bofa', 'your', 'account', 'has', 'been', 'restricted', 'visit', 'secbofa', 'page', 'link', 'nlt']"
5983,phishing,https://rebrand.ly/grppwwr AVOI6Y,avoiy,['avoiy']
5984,phishing,"Amazing news!, your application has been accepted. Finish the process: http://klkln.cc/vnbcbtd",amazing news your application has been accepted finish the process,"['amazing', 'news', 'your', 'application', 'has', 'been', 'accepted', 'finish', 'the', 'process']"
5985,phishing,https://b.link/h21bc br7ca2,brca,['brca']
5986,phishing,"Hey Niaz, help us answer a fast survey. We will give you a free watch in return. lksr.link/9pvvbF Txt Stop to end",hey niaz help us answer a fast survey we will give you a free watch in return lksr link pvvbf txt stop to end,"['hey', 'niaz', 'help', 'us', 'answer', 'a', 'fast', 'survey', 'we', 'will', 'give', 'you', 'a', 'free', 'watch', 'in', 'return', 'lksr', 'link', 'pvvbf', 'txt', 'stop', 'to', 'end']"
